,season,id,name,position,team,conference,usage.overall,usage.pass,usage.rush,usage.firstDown,usage.secondDown,usage.thirdDown,usage.standardDowns,usage.passingDowns
2598,2024,4915837,Grayson Loftis,QB,Duke,ACC,0.017,0.0,0.038,0.0,0.053,0.0,0.013,0.025
2599,2024,4915980,John Mateer,QB,Washington State,PAC,0.655,0.976,0.358,0.551,0.726,0.809,0.574,0.863
2600,2024,4916306,Bobby Golden,WR,Akron,MAC,0.06,0.1,0.007,0.05,0.061,0.066,0.053,0.073
2601,2024,4916436,E.J. Warner,QB,Rice,AAC,0.627,0.944,0.095,0.513,0.697,0.736,0.534,0.782
2602,2024,4916460,Miles Marshall,TE,Southern Illinois,,0.016,0.027,0.0,0.0,0.023,0.0,0.013,0.02
2603,2024,4916885,Jaylen Jenkins,RB,Texas State,SBC,0.013,0.0,0.025,0.014,0.021,0.0,0.009,0.023
2604,2024,4916888,Bert Emanuel Jr.,QB,Central Michigan,MAC,0.162,0.07,0.234,0.189,0.197,0.079,0.183,0.121
2605,2024,4916941,Coy Eakin,WR,Texas Tech,B12,0.057,0.104,0.0,0.052,0.068,0.053,0.05,0.071
2606,2024,4917048,Dom Henry,WR,Florida Atlantic,AAC,0.041,0.111,0.0,0.051,0.0,0.1,0.033,0.071
2607,2024,4917054,David Amador,WR,UTSA,AAC,0.106,0.199,0.012,0.086,0.13,0.111,0.102,0.115
2608,2024,4917093,Ryan Staub,QB,Colorado,B12,0.035,0.032,0.039,0.022,0.048,0.047,0.042,0.017
2609,2024,4917172,Chris Brooks Jr.,WR,Wisconsin,B1G,0.018,0.032,0.0,0.0,0.0,0.1,0.024,0.0
2610,2024,4917270,Harry Lodge,TE,Wake Forest,ACC,0.019,0.037,0.0,0.02,0.017,0.026,0.018,0.023
2611,2024,4917288,Charles Kellom,RB,Akron,MAC,0.141,0.059,0.257,0.18,0.125,0.098,0.176,0.075
2612,2024,4917296,Jacob Barrick,TE,Jacksonville State,CUSA,0.014,0.046,0.0,0.005,0.022,0.027,0.007,0.036
2613,2024,4917305,Cam'Ron McCoy,QB,Jackson State,,0.097,0.138,0.072,0.096,0.092,0.109,0.098,0.094
2614,2024,4917310,Zylan Perry,RB,Louisiana,SBC,0.146,0.023,0.26,0.2,0.121,0.086,0.171,0.082
2615,2024,4917338,Connor Vaughn,TE,Tulsa,AAC,0.016,0.031,0.0,0.021,0.015,0.01,0.017,0.014
2616,2024,4917349,Jamari Hawkins,WR,Memphis,AAC,0.017,0.013,0.022,0.01,0.015,0.027,0.01,0.035
2617,2024,4917421,Nevan Cremascoli,QB,South Dakota,,0.03,0.019,0.038,0.027,0.024,0.056,0.025,0.045
2618,2024,4917422,Quinn Fracassi,WR,Eastern Michigan,MAC,0.013,0.027,0.0,0.015,0.0,0.037,0.009,0.022
2619,2024,4917427,Tanner Koziol,TE,Ball State,MAC,0.126,0.216,0.003,0.122,0.132,0.142,0.125,0.128
2620,2024,4917436,Nick Presley,WR,Ball State,MAC,0.014,0.02,0.0,0.0,0.0,0.059,0.0,0.04
2621,2024,4917619,Khamari Anderson,TE,Kentucky,SEC,0.019,0.038,0.0,0.025,0.012,0.02,0.023,0.011
2622,2024,4917621,Micah Gifford,WR,Baylor,B12,0.014,0.036,0.0,0.0,0.0,0.067,0.0,0.038
2623,2024,4917627,Dakota Williams,WR,Louisiana Tech,CUSA,0.028,0.027,0.029,0.045,0.029,0.0,0.041,0.0
2624,2024,4917942,Frank Covey IV,WR,Northwestern,B1G,0.031,0.058,0.0,0.024,0.042,0.016,0.031,0.03
2625,2024,4917945,Aidan Mizell,WR,Florida,SEC,0.045,0.1,0.0,0.053,0.029,0.045,0.047,0.04
2626,2024,4917949,Quinten Joyner,RB,USC,B1G,0.094,0.022,0.202,0.11,0.092,0.067,0.112,0.049
2627,2024,4917981,AJ Newberry,RB,Vanderbilt,SEC,0.071,0.025,0.104,0.076,0.078,0.055,0.081,0.05
2628,2024,4918094,Damian Henderson II,RB,Colorado State,MWC,0.075,0.026,0.129,0.062,0.091,0.097,0.091,0.043
2629,2024,4918099,Kenny Minchey,QB,Notre Dame,Ind,0.043,0.034,0.049,0.057,0.043,0.0,0.065,0.0
2630,2024,4918103,Cam Cook,RB,TCU,B12,0.175,0.051,0.337,0.186,0.218,0.092,0.19,0.141
2631,2024,4918105,Jaylen Johnson,RB,South Florida,AAC,0.095,0.0,0.128,0.063,0.15,0.111,0.113,0.0
2632,2024,4918108,Jordan Napier,WR,San Diego State,MWC,0.084,0.153,0.009,0.088,0.06,0.108,0.077,0.096
2633,2024,4918110,Roderick Robinson II,RB,Georgia,SEC,0.087,0.047,0.154,0.061,0.182,0.0,0.074,0.133
2634,2024,4918111,A'Marion Peterson,RB,USC,B1G,0.091,0.027,0.165,0.092,0.087,0.069,0.084,0.119
2635,2024,4918121,Cole Adams,WR,Alabama,SEC,0.025,0.051,0.0,0.025,0.013,0.049,0.028,0.015
2636,2024,4918126,LJ Martin,RB,BYU,B12,0.234,0.054,0.387,0.221,0.277,0.186,0.254,0.189
2637,2024,4918412,Harvey Broussard,WR,Louisiana,SBC,0.041,0.087,0.0,0.043,0.037,0.048,0.038,0.048
2638,2024,4918414,Dylan Edwards,RB,Kansas State,B12,0.122,0.06,0.179,0.166,0.127,0.038,0.14,0.084
2639,2024,4918417,Ayden Greene,WR,Virginia Tech,ACC,0.049,0.08,0.024,0.051,0.046,0.046,0.047,0.052
2640,2024,4918421,Tiger Bachmeier,WR,Stanford,ACC,0.029,0.05,0.004,0.009,0.049,0.026,0.021,0.043
2641,2024,4918422,Kai Black,WR,Iowa State,B12,0.014,0.038,0.0,0.029,0.0,0.0,0.017,0.0
2642,2024,4918437,Christian Davis,RB,Ball State,MAC,0.044,0.006,0.11,0.053,0.071,0.0,0.045,0.044
2643,2024,4920127,Marquez Taylor,RB,UTEP,CUSA,0.014,0.0,0.029,0.034,0.0,0.0,0.024,0.0
2644,2024,4920135,Kalib Hicks,RB,Oklahoma,SEC,0.013,0.0,0.034,0.033,0.0,0.0,0.02,0.0
2645,2024,4920140,Nathan Leacock,WR,Tennessee,SEC,0.011,0.022,0.0,0.0,0.036,0.0,0.0,0.048
2646,2024,4920147,Paul Billups II,WR,North Carolina,ACC,0.02,0.048,0.0,0.0,0.0,0.048,0.007,0.05
2647,2024,4920153,William Watson III,QB,Virginia Tech,ACC,0.361,0.648,0.169,0.342,0.326,0.426,0.313,0.456
2648,2024,4920156,Dylan Rizk,QB,UCF,B12,0.344,0.69,0.087,0.281,0.333,0.514,0.266,0.539
2649,2024,4920158,Brock Glenn,QB,Florida State,ACC,0.354,0.556,0.125,0.297,0.338,0.478,0.303,0.431
2650,2024,4920163,Kelby Valsin,WR,Texas Tech,B12,0.025,0.044,0.0,0.027,0.02,0.029,0.018,0.039
2651,2024,4920164,Sam West,TE,Indiana,B1G,0.015,0.036,0.0,0.029,0.0,0.0,0.021,0.0
2652,2024,4920187,Will Anciaux,TE,Kansas State,B12,0.021,0.042,0.0,0.026,0.019,0.014,0.021,0.019
2653,2024,4920192,Carson Conklin,QB,Sacramento State,,0.501,0.863,0.065,0.467,0.466,0.656,0.44,0.647
2654,2024,4920193,Ethan Crawford,QB,Southern Miss,SBC,0.439,0.615,0.279,0.427,0.356,0.534,0.411,0.484
2655,2024,4920196,Javance Tupou'ata-Johnson,QB,San Diego State,MWC,0.178,0.242,0.087,0.195,0.112,0.233,0.147,0.24
2656,2024,4920227,Giovanni Lopez,QB,South Alabama,SBC,0.534,0.913,0.187,0.48,0.535,0.669,0.466,0.699
2657,2024,4920228,Jocquez Smith,RB,Temple,AAC,0.07,0.025,0.129,0.094,0.077,0.027,0.085,0.047
2658,2024,4920896,Lavon Brown,WR,Colorado State,MWC,0.038,0.06,0.0,0.0,0.043,0.118,0.0,0.091
2659,2024,4920898,Beni Ngoyi,WR,Iowa State,B12,0.017,0.038,0.0,0.017,0.026,0.0,0.021,0.0
2660,2024,4920901,Darius Taylor,RB,Minnesota,B1G,0.338,0.141,0.567,0.329,0.373,0.308,0.363,0.279
2661,2024,4921108,DeSean Bishop,RB,Tennessee,SEC,0.102,0.006,0.172,0.103,0.091,0.11,0.116,0.07
2662,2024,4921110,Chase Hendricks,WR,Ohio,MAC,0.055,0.136,0.0,0.062,0.053,0.038,0.056,0.053
2663,2024,4921113,Joshua Manning,WR,Missouri,SEC,0.023,0.048,0.003,0.023,0.017,0.035,0.018,0.037
2664,2024,4921116,Jamal Roberts,RB,Missouri,SEC,0.072,0.011,0.124,0.07,0.073,0.083,0.086,0.04
2665,2024,4921154,Eugene Wilson,WR,Florida,SEC,0.096,0.204,0.008,0.115,0.041,0.109,0.095,0.097
2666,2024,4921292,Isaiah Augustave,RB,Colorado,B12,0.14,0.023,0.337,0.173,0.133,0.09,0.186,0.048
2667,2024,4921295,Rohan Fluellen,WR,Stephen F. Austin,,0.042,0.08,0.0,0.032,0.06,0.042,0.04,0.047
2668,2024,4921296,Richard Dandridge,WR,Youngstown State,,0.026,0.061,0.0,0.027,0.033,0.014,0.029,0.018
2669,2024,4921305,Matthew Klopfenstein,TE,Baylor,B12,0.02,0.044,0.0,0.0,0.033,0.053,0.01,0.043
2670,2024,4921306,Mikey Matthews,WR,California,ACC,0.063,0.097,0.017,0.049,0.076,0.074,0.051,0.084
2671,2024,4921307,Luby Maurice Jr.,WR,Florida International,CUSA,0.02,0.0,0.031,0.0,0.063,0.0,0.0,0.045
2672,2024,4921316,Nolan Ray,RB,Maryland,B1G,0.098,0.021,0.213,0.114,0.115,0.04,0.111,0.072
2673,2024,4921322,Zion Taylor,WR,Georgia Tech,ACC,0.014,0.028,0.0,0.031,0.0,0.0,0.02,0.0
2674,2024,4921517,Dawson Pendergrass,RB,Baylor,B12,0.161,0.029,0.273,0.157,0.164,0.174,0.174,0.13
2675,2024,4922983,Manny Covey,RB,Cincinnati,B12,0.094,0.058,0.131,0.103,0.101,0.042,0.1,0.075
2676,2024,4922987,Takye Heath,WR,Virginia Tech,ACC,0.017,0.015,0.019,0.019,0.029,0.0,0.025,0.0
2677,2024,4922988,Jamari Johnson,TE,Louisville,ACC,0.027,0.047,0.0,0.02,0.046,0.012,0.026,0.028
2678,2024,4922992,Israel Polk,WR,Akron,MAC,0.054,0.094,0.0,0.053,0.068,0.03,0.047,0.066
2679,2024,4922993,Devin Roche,RB,Old Dominion,SBC,0.096,0.046,0.132,0.118,0.058,0.096,0.11,0.068
2680,2024,4922995,Dijon Stanley,RB,Utah,B12,0.057,0.03,0.083,0.053,0.095,0.02,0.05,0.069
2681,2024,4922996,Dylan Wade,TE,Maryland,B1G,0.039,0.065,0.0,0.04,0.032,0.055,0.033,0.05
2682,2024,4923046,Keyjuan Brown,RB,Louisville,ACC,0.076,0.015,0.145,0.094,0.064,0.067,0.09,0.046
2683,2024,4923050,Israel Carter,QB,South Florida,AAC,0.077,0.109,0.053,0.058,0.092,0.109,0.065,0.107
2684,2024,4923051,Surahz Buncom,WR,Eastern Illinois,,0.012,0.02,0.0,0.0,0.04,0.0,0.018,0.0
2685,2024,4923057,Connor Cox,TE,South Carolina,SEC,0.013,0.033,0.0,0.0,0.037,0.0,0.0,0.042
2686,2024,4923059,Jeremiah Coney,RB,Virginia Tech,ACC,0.071,0.0,0.115,0.065,0.089,0.054,0.076,0.061
2687,2024,4923226,Collin Dixon,WR,Illinois,B1G,0.028,0.061,0.0,0.037,0.017,0.031,0.035,0.014
2688,2024,4923252,Dante Dowdell,RB,Nebraska,B1G,0.193,0.02,0.375,0.229,0.147,0.181,0.252,0.048
2689,2024,4923274,Willtrell Hartson,RB,Southern Illinois,,0.062,0.014,0.13,0.067,0.053,0.057,0.08,0.029
2690,2024,4923281,Jamel Hardy,WR,UTSA,AAC,0.019,0.038,0.0,0.02,0.021,0.017,0.018,0.021
2691,2024,4923282,C.J. Hester,RB,Massachusetts,Ind,0.182,0.047,0.288,0.181,0.216,0.138,0.206,0.133
2692,2024,4923288,Barry Jackson Jr.,WR,Cincinnati,B12,0.022,0.014,0.03,0.043,0.007,0.0,0.028,0.008
2693,2024,4923290,Parker Jenkins,RB,Houston,B12,0.069,0.023,0.11,0.083,0.077,0.045,0.076,0.057
2694,2024,4923295,Kenny Johnson,WR,Pittsburgh,ACC,0.06,0.09,0.016,0.046,0.061,0.08,0.053,0.072
2695,2024,4923298,Peyton Jones,RB,Duke,ACC,0.118,0.025,0.236,0.117,0.132,0.103,0.132,0.088
2696,2024,4940235,Taeshaun Lyons,WR,Utah,B12,0.016,0.038,0.0,0.033,0.0,0.0,0.02,0.0
2697,2024,4940236,Ryan Manning,WR,Maryland,B1G,0.019,0.037,0.0,0.0,0.039,0.029,0.009,0.04
2698,2024,4941012,London Montgomery,RB,East Carolina,AAC,0.107,0.013,0.193,0.11,0.126,0.067,0.113,0.093
2699,2024,4949488,Jacobe Robinson,QB,Boston College,ACC,0.155,0.286,0.114,0.077,0.1,0.3,0.114,0.286
2700,2024,4950379,Zach Ortwerth,TE,Iowa,B1G,0.027,0.071,0.0,0.017,0.045,0.022,0.013,0.067
2701,2024,4950550,Jeyquan Smith,WR,South Florida,AAC,0.025,0.05,0.006,0.016,0.023,0.056,0.02,0.039
2702,2024,4950560,Xavier Terrell,RB,Florida Atlantic,AAC,0.052,0.008,0.084,0.061,0.041,0.039,0.058,0.036
2703,2024,4954455,Bryson Washington,RB,Baylor,B12,0.256,0.061,0.442,0.301,0.241,0.208,0.308,0.124
2704,2024,4954456,Kasen Weisman,QB,Florida Atlantic,AAC,0.292,0.514,0.077,0.276,0.27,0.339,0.262,0.35
2705,2024,4954506,Jamarion Wilcox,RB,Kentucky,SEC,0.141,0.025,0.242,0.203,0.131,0.024,0.182,0.058
2706,2024,4986096,Chase Jenkins,WR,Rice,AAC,0.016,0.0,0.032,0.032,0.0,0.0,0.022,0.0
2707,2024,5008017,Benjamin Hall,RB,Michigan,B1G,0.083,0.017,0.136,0.099,0.078,0.07,0.092,0.063
2708,2024,5010409,Jayden Mandal,QB,Fresno State,MWC,0.055,0.096,0.011,0.022,0.079,0.108,0.042,0.088
2709,2024,5017177,Keith Reynolds,WR,Washington,B1G,0.021,0.032,0.007,0.014,0.019,0.048,0.013,0.041
2710,2024,5024359,Trey Leckner,TE,Washington State,PAC,0.026,0.054,0.0,0.022,0.017,0.029,0.033,0.0
2711,2024,5027432,Ardell Banks,WR,Kent State,MAC,0.019,0.046,0.0,0.0,0.038,0.0,0.021,0.016
2712,2024,5030333,Sedrick Alexander,RB,Vanderbilt,SEC,0.24,0.078,0.356,0.297,0.237,0.131,0.29,0.139
2713,2024,5031157,Reed Harris,WR,Boston College,ACC,0.03,0.068,0.0,0.016,0.041,0.048,0.022,0.048
2714,2024,5032961,Tucker Ashcraft,TE,Wisconsin,B1G,0.026,0.055,0.0,0.033,0.023,0.019,0.029,0.019
2715,2024,5041960,Jayvontay Conner,TE,East Carolina,AAC,0.018,0.043,0.0,0.0,0.0,0.125,0.022,0.0
2716,2024,5044387,Anthony Colandrea,QB,Virginia,ACC,0.58,0.871,0.256,0.588,0.527,0.635,0.504,0.729
2717,2024,5054036,Jackson Brousseau,QB,Colorado State,MWC,0.125,0.25,0.031,0.095,0.105,0.214,0.135,0.105
2718,2024,5056106,Evan Boyd,WR,Central Michigan,MAC,0.043,0.094,0.0,0.035,0.038,0.077,0.029,0.075
2719,2024,5074243,Logan Blake,TE,Rutgers,B1G,0.028,0.059,0.0,0.033,0.04,0.0,0.021,0.042
2720,2024,5074245,Broc Lowry,QB,Western Michigan,MAC,0.052,0.04,0.062,0.039,0.061,0.078,0.041,0.078
2721,2024,5075026,Donte Hawthorne,RB,Virginia,ACC,0.014,0.017,0.012,0.017,0.022,0.0,0.011,0.019
2722,2024,5075390,Ian Strong,WR,Rutgers,B1G,0.058,0.133,0.0,0.041,0.061,0.086,0.041,0.1
2723,2024,5075392,Keldric Luster,QB,SMU,ACC,0.04,0.029,0.049,0.026,0.035,0.087,0.03,0.064
2724,2024,5075529,Anthony Eager,WR,South Alabama,SBC,0.039,0.052,0.026,0.052,0.048,0.0,0.046,0.025
2725,2024,5075571,John-Keawe Sagapolutele,QB,Hawai'i,MWC,0.028,0.038,0.013,0.021,0.028,0.047,0.02,0.051
2726,2024,5075800,Emory Williams,QB,Miami,ACC,0.184,0.357,0.014,0.104,0.222,0.28,0.132,0.343
2727,2024,5075805,Aidan Chiles,QB,Michigan State,B1G,0.541,0.873,0.194,0.514,0.479,0.682,0.481,0.663
2728,2024,5075820,Camron Heard,WR,Oklahoma State,B12,0.022,0.041,0.0,0.014,0.048,0.0,0.01,0.061
2729,2024,5075912,George Burhenn,TE,Purdue,B1G,0.016,0.028,0.0,0.0,0.056,0.0,0.02,0.0
2730,2024,5075920,Jarriett Buie,WR,Iowa,B1G,0.024,0.076,0.0,0.012,0.032,0.039,0.024,0.024
2731,2024,5075952,Trey Cornist,RB,Tulane,AAC,0.059,0.016,0.078,0.081,0.051,0.014,0.064,0.044
2732,2024,5075962,Baylin Brooks,WR,San Diego State,MWC,0.016,0.031,0.0,0.0,0.0,0.067,0.013,0.02
2733,2024,5076099,Stephon Daily,WR,Colorado State,MWC,0.067,0.116,0.0,0.065,0.087,0.0,0.065,0.069
2734,2024,5076106,Marquis Johnson,WR,Missouri,SEC,0.036,0.078,0.005,0.042,0.042,0.019,0.037,0.033
2735,2024,5076111,Tyler Douglas,QB,Temple,AAC,0.085,0.0,0.194,0.115,0.049,0.057,0.125,0.019
2736,2024,5076584,Terrell Washington Jr.,RB,Iowa,B1G,0.04,0.037,0.042,0.03,0.075,0.01,0.043,0.029
2737,2024,5076651,Christian Abney,TE,Ball State,MAC,0.024,0.042,0.0,0.045,0.0,0.018,0.03,0.012
2738,2024,5076654,Leo Pulalasi,RB,Washington State,PAC,0.085,0.019,0.149,0.099,0.091,0.046,0.102,0.043
2739,2024,5076949,Evan Bullock,QB,Louisiana Tech,CUSA,0.475,0.872,0.089,0.39,0.47,0.642,0.406,0.618
2740,2024,5076952,Devin Mccuin,WR,UTSA,AAC,0.089,0.156,0.011,0.055,0.108,0.095,0.08,0.105
2741,2024,5077060,Amare Thomas,WR,UAB,AAC,0.092,0.153,0.012,0.09,0.081,0.099,0.096,0.083
2742,2024,5077106,Bryce Harrison,TE,Stetson,,0.013,0.021,0.0,0.0,0.036,0.0,0.0,0.045
2743,2024,5077206,Donielle Hayes,WR,Minnesota,B1G,0.03,0.063,0.0,0.034,0.0,0.091,0.022,0.045
2744,2024,5077264,Javieon Butler,WR,Southern Miss,SBC,0.017,0.032,0.0,0.0,0.0,0.042,0.0,0.042
2745,2024,5077266,Trech Kekahuna,WR,Wisconsin,B1G,0.058,0.122,0.003,0.046,0.066,0.077,0.041,0.102
2746,2024,5077304,Zeke Moore,TE,Florida Atlantic,AAC,0.026,0.059,0.0,0.023,0.045,0.0,0.023,0.033
2747,2024,5077390,Jambres Dubar,RB,Boise State,MWC,0.056,0.01,0.091,0.059,0.074,0.023,0.06,0.048
2748,2024,5077502,Carson Hansen,RB,Iowa State,B12,0.168,0.029,0.304,0.21,0.136,0.131,0.222,0.044
2749,2024,5077668,Kade Eldridge,TE,USC,B1G,0.013,0.023,0.0,0.0,0.039,0.0,0.011,0.018
2750,2024,5077784,Zachary Card,WR,Oregon State,PAC,0.022,0.0,0.033,0.043,0.013,0.0,0.029,0.0
2751,2024,5077785,Cedric Hawkins,RB,Arkansas State,SBC,0.014,0.0,0.031,0.034,0.0,0.0,0.022,0.0
2752,2024,5077803,Jackson Harper,WR,UConn,Ind,0.015,0.038,0.0,0.0,0.0,0.091,0.0,0.053
2753,2024,5077806,Tucker McDonald,QB,UConn,Ind,0.056,0.082,0.037,0.015,0.022,0.148,0.058,0.053
2754,2024,5077819,Nathan Vantimmeren,TE,Central Michigan,MAC,0.02,0.039,0.0,0.023,0.016,0.023,0.015,0.031
2755,2024,5077873,Chris Dawn Jr.,WR,Texas State,SBC,0.064,0.136,0.0,0.062,0.059,0.092,0.061,0.072
2756,2024,5077874,Max Drag,TE,App State,SBC,0.017,0.042,0.0,0.0,0.0,0.091,0.0,0.05
2757,2024,5077876,TJ Horton,RB,Ball State,MAC,0.097,0.044,0.209,0.093,0.186,0.0,0.088,0.111
2758,2024,5077877,Justyn Reid,TE,Southern Miss,SBC,0.018,0.037,0.0,0.011,0.033,0.014,0.019,0.016
2759,2024,5078005,Abu Sama III,RB,Iowa State,B12,0.134,0.019,0.246,0.185,0.133,0.025,0.166,0.06
2760,2024,5078006,Iverson Young,RB,Missouri State,,0.062,0.0,0.143,0.051,0.073,0.071,0.079,0.024
2761,2024,5078011,Quran Boyd,RB,Duke,ACC,0.022,0.016,0.027,0.032,0.022,0.0,0.02,0.026
2762,2024,5078014,Brandon Johnson,RB,Arizona,B12,0.026,0.0,0.064,0.02,0.05,0.0,0.029,0.021
2763,2024,5078043,Apollos Cook,WR,Mercer,,0.029,0.066,0.0,0.02,0.044,0.026,0.018,0.053
2764,2024,5078051,Muwaffaq Parkman,RB,Robert Morris,,0.015,0.0,0.029,0.017,0.022,0.0,0.022,0.0
2765,2024,5078053,Isaiah Thacker,WR,Ball State,MAC,0.014,0.0,0.034,0.0,0.045,0.0,0.021,0.0
2766,2024,5078059,Jarvis Durr,RB,South Alabama,SBC,0.098,0.0,0.152,0.067,0.133,0.167,0.122,0.0
2767,2024,5078063,Connor Walendzak,RB,Toledo,MAC,0.156,0.033,0.297,0.2,0.124,0.127,0.194,0.074
2768,2024,5078110,Noah Vaughn,RB,Virginia,ACC,0.084,0.036,0.143,0.074,0.099,0.087,0.096,0.061
2769,2024,5078160,Richie Anderson,TE,Fresno State,MWC,0.037,0.064,0.0,0.025,0.06,0.021,0.028,0.055
2770,2024,5078165,Junior Sherrill,WR,Vanderbilt,SEC,0.053,0.106,0.016,0.039,0.071,0.048,0.041,0.077
2771,2024,5078166,Ajani Sheppard,QB,Rutgers,B1G,0.022,0.0,0.038,0.016,0.0,0.037,0.02,0.029
2772,2024,5078223,Re'Shaun Sanford II,RB,Houston,B12,0.152,0.056,0.227,0.203,0.157,0.064,0.182,0.097
2773,2024,5078225,Jaron Tibbs,WR,Purdue,B1G,0.05,0.092,0.0,0.039,0.055,0.062,0.042,0.066
2774,2024,5078227,Braeden Wisloski,WR,Maryland,B1G,0.024,0.043,0.0,0.022,0.031,0.024,0.021,0.031
2775,2024,5078244,Caleb Komolafe,RB,Northwestern,B1G,0.078,0.006,0.172,0.088,0.081,0.057,0.091,0.054
2776,2024,5078245,Kenric Lanier II,WR,Minnesota,B1G,0.014,0.029,0.0,0.029,0.0,0.0,0.019,0.0
2777,2024,5078251,Justin Marshall,RB,Colorado State,MWC,0.2,0.031,0.341,0.259,0.194,0.096,0.239,0.12
2778,2024,5078312,Nyziah Hunter,WR,California,ACC,0.06,0.102,0.003,0.057,0.055,0.076,0.059,0.063
2779,2024,5078402,Shaborne Demps,WR,Florida International,CUSA,0.026,0.007,0.044,0.051,0.01,0.0,0.034,0.01
2780,2024,5078404,Marques Hicks,RB,Kent State,MAC,0.046,0.0,0.091,0.038,0.05,0.063,0.026,0.074
2781,2024,5078422,Brandon High,RB,UTSA,AAC,0.108,0.013,0.218,0.139,0.097,0.067,0.136,0.055
2782,2024,5078453,London Humphreys,WR,Georgia,SEC,0.035,0.063,0.0,0.034,0.025,0.061,0.031,0.048
2783,2024,5078466,Elija Walton,TE,Georgia Southern,SBC,0.014,0.032,0.0,0.0,0.0,0.077,0.019,0.0
2784,2024,5078533,Jabari Smith,WR,Florida Atlantic,AAC,0.038,0.08,0.0,0.022,0.034,0.076,0.024,0.064
2785,2024,5078549,Dedrick Latulas,WR,Louisiana Tech,CUSA,0.015,0.014,0.016,0.017,0.023,0.0,0.022,0.0
2786,2024,5078810,Sam Leavitt,QB,Arizona State,B12,0.502,0.967,0.181,0.428,0.553,0.582,0.424,0.69
2787,2024,5078812,Antonio Ferguson,TE,Florida International,CUSA,0.022,0.047,0.0,0.02,0.03,0.017,0.019,0.03
2788,2024,5078909,Kenari Wilcher,WR,Illinois,B1G,0.03,0.062,0.0,0.031,0.044,0.0,0.032,0.026
2789,2024,5078913,Deago Benson,RB,Stephen F. Austin,,0.099,0.0,0.175,0.108,0.083,0.1,0.115,0.053
2790,2024,5078916,Joe Jackson,RB,Kansas State,B12,0.089,0.025,0.144,0.091,0.097,0.067,0.091,0.083
2791,2024,5078917,Khalifa Keith,RB,Tennessee,SEC,0.072,0.008,0.118,0.061,0.095,0.071,0.08,0.051
2792,2024,5079283,Exavious Reed,TE,Tennessee State,,0.015,0.03,0.0,0.0,0.045,0.0,0.0,0.071
2793,2024,5079289,Tawaski Abrams,WR,Florida,SEC,0.014,0.031,0.0,0.0,0.043,0.0,0.009,0.037
2794,2024,5079290,Keylen Adams,WR,Virginia Tech,ACC,0.042,0.045,0.038,0.0,0.063,0.091,0.032,0.059
2795,2024,5079298,Lloyd Avant,RB,Tulsa,AAC,0.099,0.027,0.174,0.124,0.097,0.067,0.12,0.059
2796,2024,5079301,CJ Bailey,QB,NC State,ACC,0.538,0.851,0.227,0.467,0.56,0.664,0.474,0.693
2797,2024,5079318,Elijah Brown,QB,Stanford,ACC,0.269,0.42,0.071,0.213,0.277,0.4,0.222,0.371
2798,2024,5079322,Jadan Baugh,RB,Florida,SEC,0.17,0.017,0.297,0.204,0.171,0.105,0.19,0.122
2799,2024,5079324,Christian Bentancur,TE,Clemson,ACC,0.034,0.063,0.0,0.0,0.063,0.111,0.0,0.118
2800,2024,5079326,Terry Bussey,WR,Texas A&M,SEC,0.042,0.055,0.032,0.044,0.049,0.025,0.041,0.045
2801,2024,5079329,Mazeo Bennett,WR,South Carolina,SEC,0.046,0.104,0.0,0.041,0.034,0.077,0.039,0.062
2802,2024,5079335,Chauncey Bowens,RB,Georgia,SEC,0.061,0.0,0.136,0.056,0.069,0.07,0.081,0.013
2803,2024,5079345,Mario Craver,WR,Mississippi State,SEC,0.047,0.083,0.011,0.062,0.047,0.028,0.043,0.055
2804,2024,5079348,Jason Brown Jr.,RB,Arizona State,B12,0.056,0.0,0.085,0.065,0.0,0.133,0.042,0.087
2805,2024,5079349,Isaac Brown,RB,Louisville,ACC,0.231,0.069,0.406,0.27,0.261,0.104,0.269,0.141
2806,2024,5079360,J'Marion Burnette,RB,Houston,B12,0.087,0.005,0.143,0.085,0.083,0.073,0.097,0.066
2807,2024,5079364,Kam Davis,RB,Florida State,ACC,0.102,0.013,0.211,0.126,0.122,0.043,0.125,0.066
2808,2024,5079371,Chris Davis Jr.,RB,Stanford,ACC,0.077,0.008,0.144,0.118,0.074,0.014,0.091,0.047
2809,2024,5079372,Anthony Carrie,RB,Georgia Tech,ACC,0.058,0.017,0.096,0.061,0.08,0.011,0.064,0.043
2810,2024,5079373,Decker DeGraaf,TE,Washington,B1G,0.024,0.043,0.0,0.038,0.01,0.017,0.03,0.006
2811,2024,5079374,Ny Carr,WR,Miami,ACC,0.013,0.027,0.0,0.0,0.0,0.077,0.018,0.0
2812,2024,5079376,Cam Coleman,WR,Auburn,SEC,0.064,0.122,0.0,0.067,0.068,0.048,0.064,0.063
2813,2024,5079378,Darrion Dupree,RB,Wisconsin,B1G,0.129,0.036,0.215,0.156,0.13,0.086,0.148,0.085
2814,2024,5079379,Caden Durham,RB,LSU,SEC,0.2,0.059,0.413,0.214,0.26,0.098,0.206,0.187
2815,2024,5079382,Jonathan Echols,TE,South Florida,AAC,0.011,0.026,0.0,0.0,0.0,0.059,0.015,0.0
2816,2024,5079386,Ric'Darious Farmer,WR,West Virginia,B12,0.018,0.03,0.008,0.01,0.034,0.013,0.02,0.015
2817,2024,5079402,Tyseer Denmark,WR,Penn State,B1G,0.014,0.022,0.008,0.019,0.0,0.0,0.012,0.019
