,Unnamed: 0,id,teamId,team,conference,homeAway,points,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt,yardsToGoal_x,year,talent,completionAttempts_made,completionAttempts_attempts,completionAttempts_pct,fourthDownEff_made,fourthDownEff_attempts,fourthDownEff_pct,thirdDownEff_made,thirdDownEff_attempts,thirdDownEff_pct,totalPenaltiesYards_made,totalPenaltiesYards_attempts,totalPenaltiesYards_pct,win,possesionMinute,possessionSeconds,possessionMinutes,yardsToGoal_y,season_x,seasonType_x,week_x,startDate_x,homeTeam_x,homeConference_x,homeClassification_x,homeScore_x,awayTeam_x,awayConference_x,awayClassification_x,awayScore_x,provider_x,spread_x,formattedSpread_x,spreadOpen_x,overUnder_x,overUnderOpen_x,homeMoneyline_x,awayMoneyline_x,0_x,season_y,seasonType_y,week_y,startDate_y,homeTeam_y,homeConference_y,homeClassification_y,homeScore_y,awayTeam_y,awayConference_y,awayClassification_y,awayScore_y,provider_y,spread_y,formattedSpread_y,spreadOpen_y,overUnder_y,overUnderOpen_y,homeMoneyline_y,awayMoneyline_y,0_y
195,195,401767070,301,San Diego,Pioneer,,17,19-30,,16,1-2,0,,,,0,0.0,31.0,1.0,5.0,202,,,1,29:07,0.0,1.0,1.0,,33,1,165,,,,5-15,,7-91,367,0,6.7,5.0,59.674698795180724,,,19.0,30.0,0.6333333333333333,1.0,2.0,0.5,5.0,15.0,0.3333333333333333,7.0,91.0,0.07692307692307693,0,29.0,7,29,59.674698795180724,2025.0,regular,1.0,2025-08-31T00:00:00.000Z,San Diego,Pioneer,fcs,17.0,Cal Poly,Big Sky,fcs,41.0,ESPN Bet,-1.5,San Diego -1.5,,49.5,,,,,2025.0,regular,1.0,2025-08-31T00:00:00.000Z,San Diego,Pioneer,fcs,17.0,Cal Poly,Big Sky,fcs,41.0,ESPN Bet,-1.5,San Diego -1.5,,49.5,,,,
196,196,401767080,304,Idaho State,Big Sky,,24,24-50,,19,1-3,0,1.0,,,1,0.0,78.0,3.0,6.0,338,,,1,22:47,,,,,16,1,23,,,,4-14,0.0,3-30,361,1,6.8,1.4,51.78378378378378,,,24.0,50.0,0.48,1.0,3.0,0.3333333333333333,4.0,14.0,0.2857142857142857,3.0,30.0,0.1,0,22.0,47,22,51.78378378378378,2025.0,regular,1.0,2025-08-31T00:30:00.000Z,Southern Utah,UAC,fcs,46.0,Idaho State,Big Sky,fcs,24.0,ESPN Bet,-4.5,Southern Utah -4.5,,62.5,,,,,2025.0,regular,1.0,2025-08-31T00:30:00.000Z,Southern Utah,UAC,fcs,46.0,Idaho State,Big Sky,fcs,24.0,ESPN Bet,-4.5,Southern Utah -4.5,,62.5,,,,
197,197,401767080,253,Southern Utah,UAC,,46,19-25,,28,1-1,1,,0.0,6.0,0,0.0,24.0,2.0,8.0,240,,1.0,3,37:13,,,,,50,3,323,,,,8-14,,6-40,563,1,9.6,6.5,59.676767676767675,,,19.0,25.0,0.76,1.0,1.0,1.0,8.0,14.0,0.5714285714285714,6.0,40.0,0.15,1,37.0,13,37,59.676767676767675,2025.0,regular,1.0,2025-08-31T00:30:00.000Z,Southern Utah,UAC,fcs,46.0,Idaho State,Big Sky,fcs,24.0,ESPN Bet,-4.5,Southern Utah -4.5,,62.5,,,,,2025.0,regular,1.0,2025-08-31T00:30:00.000Z,Southern Utah,UAC,fcs,46.0,Idaho State,Big Sky,fcs,24.0,ESPN Bet,-4.5,Southern Utah -4.5,,62.5,,,,
198,198,401767119,2123,Chadron St,Rocky Mountain,,3,20-33,,21,1-2,0,,,,1,,,,3.0,228,,,0,31:22,0.0,-1.0,1.0,,31,0,105,,,,3-11,,4-60,333,1,6.9,3.4,45.5921052631579,,,20.0,33.0,0.6060606060606061,1.0,2.0,0.5,3.0,11.0,0.2727272727272727,4.0,60.0,0.06666666666666667,0,31.0,22,31,45.5921052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,199,401767119,2458,Northern Colorado,Big Sky,,17,9-16,,19,0-0,0,,0.0,15.0,0,,,,5.0,131,,1.0,1,28:38,,,,,36,1,160,,,,6-12,,3-30,291,0,8.2,4.4,59.63768115942029,,,9.0,16.0,0.5625,0.0,0.0,0.0,6.0,12.0,0.5,3.0,30.0,0.1,1,28.0,38,28,59.63768115942029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,200,401767126,2502,Portland State,Big Sky,,0,18-35,,17,0-1,1,1.0,,,3,0.0,144.0,7.0,0.0,169,,,0,32:22,,,,,29,0,108,,,,4-14,1.0,6-45,277,4,4.8,3.7,66.01156069364161,,,18.0,35.0,0.5142857142857142,0.0,1.0,0.0,4.0,14.0,0.2857142857142857,6.0,45.0,0.13333333333333333,0,32.0,22,32,66.01156069364161,2025.0,regular,1.0,2025-08-23T20:30:00.000Z,Portland State,Big Sky,fcs,0.0,Tarleton State,UAC,fcs,42.0,ESPN Bet,16.5,Tarleton State -16.5,,55.5,,,,,2025.0,regular,1.0,2025-08-23T20:30:00.000Z,Portland State,Big Sky,fcs,0.0,Tarleton State,UAC,fcs,42.0,ESPN Bet,16.5,Tarleton State -16.5,,55.5,,,,
201,201,401767126,2627,Tarleton State,UAC,,42,14-25,,22,1-1,1,1.0,1.0,91.0,0,,,,6.0,152,,3.0,2,27:38,,,,,38,3,301,,,,6-12,3.0,4-30,453,1,6.1,7.9,51.497206703910614,,,14.0,25.0,0.56,1.0,1.0,1.0,6.0,12.0,0.5,4.0,30.0,0.13333333333333333,1,27.0,38,27,51.497206703910614,2025.0,regular,1.0,2025-08-23T20:30:00.000Z,Portland State,Big Sky,fcs,0.0,Tarleton State,UAC,fcs,42.0,ESPN Bet,16.5,Tarleton State -16.5,,55.5,,,,,2025.0,regular,1.0,2025-08-23T20:30:00.000Z,Portland State,Big Sky,fcs,0.0,Tarleton State,UAC,fcs,42.0,ESPN Bet,16.5,Tarleton State -16.5,,55.5,,,,
202,202,401767130,16,Sacramento State,Big Sky,,3,11-27,,7,0-4,1,2.0,,,1,0.0,46.0,2.0,3.0,107,,,0,18:54,,,,,24,0,24,,,,2-13,2.0,9-66,131,2,4.0,1.0,61.666666666666664,,,11.0,27.0,0.4074074074074074,0.0,4.0,0.0,2.0,13.0,0.15384615384615385,9.0,66.0,0.13636363636363635,0,18.0,54,18,61.666666666666664,2025.0,regular,1.0,2025-08-30T23:00:00.000Z,South Dakota State,MVFC,fcs,20.0,Sacramento State,Big Sky,fcs,3.0,ESPN Bet,-11.5,South Dakota State -11.5,,57.5,,,,,2025.0,regular,1.0,2025-08-30T23:00:00.000Z,South Dakota State,MVFC,fcs,20.0,Sacramento State,Big Sky,fcs,3.0,ESPN Bet,-11.5,South Dakota State -11.5,,57.5,,,,
203,203,401767130,2571,South Dakota State,MVFC,,20,17-23,,28,2-3,2,1.0,0.0,0.0,0,0.0,46.0,2.0,8.0,190,,1.0,1,41:06,0.0,-5.0,2.0,,56,1,240,,,,5-15,2.0,5-50,430,2,8.3,4.3,44.097345132743364,,,17.0,23.0,0.7391304347826086,2.0,3.0,0.6666666666666666,5.0,15.0,0.3333333333333333,5.0,50.0,0.1,1,41.0,6,41,44.097345132743364,2025.0,regular,1.0,2025-08-30T23:00:00.000Z,South Dakota State,MVFC,fcs,20.0,Sacramento State,Big Sky,fcs,3.0,ESPN Bet,-11.5,South Dakota State -11.5,,57.5,,,,,2025.0,regular,1.0,2025-08-30T23:00:00.000Z,South Dakota State,MVFC,fcs,20.0,Sacramento State,Big Sky,fcs,3.0,ESPN Bet,-11.5,South Dakota State -11.5,,57.5,,,,
204,204,401767140,227,Rhode Island,CAA,,31,15-28,,21,1-1,3,1.0,,,0,0.0,17.0,1.0,7.0,275,,,2,28:55,0.0,16.0,2.0,,34,2,109,,,,4-11,3.0,9-62,384,3,9.8,3.2,44.94318181818182,,,15.0,28.0,0.5357142857142857,1.0,1.0,1.0,4.0,11.0,0.36363636363636365,9.0,62.0,0.14516129032258066,1,28.0,55,28,44.94318181818182,2025.0,regular,1.0,2025-08-29T22:00:00.000Z,Rhode Island,CAA,fcs,31.0,Campbell,CAA,fcs,20.0,ESPN Bet,-11.5,Rhode Island -11.5,,56.5,,,,,2025.0,regular,1.0,2025-08-29T22:00:00.000Z,Rhode Island,CAA,fcs,31.0,Campbell,CAA,fcs,20.0,ESPN Bet,-11.5,Rhode Island -11.5,,56.5,,,,
205,205,401767140,2097,Campbell,CAA,,20,18-36,,13,1-2,1,3.0,,,0,0.0,88.0,4.0,8.0,148,,,1,31:05,0.0,6.0,2.0,,32,1,120,,,,3-15,1.0,11-98,268,1,4.1,3.8,55.54255319148936,,,18.0,36.0,0.5,1.0,2.0,0.5,3.0,15.0,0.2,11.0,98.0,0.11224489795918367,0,31.0,5,31,55.54255319148936,2025.0,regular,1.0,2025-08-29T22:00:00.000Z,Rhode Island,CAA,fcs,31.0,Campbell,CAA,fcs,20.0,ESPN Bet,-11.5,Rhode Island -11.5,,56.5,,,,,2025.0,regular,1.0,2025-08-29T22:00:00.000Z,Rhode Island,CAA,fcs,31.0,Campbell,CAA,fcs,20.0,ESPN Bet,-11.5,Rhode Island -11.5,,56.5,,,,
206,206,401767156,302,UC Davis,Big Sky,,31,21-31,,21,0-2,1,2.0,0.0,31.0,1,0.0,23.0,1.0,7.0,253,,2.0,3,27:45,0.0,47.0,3.0,,43,1,164,,,,6-15,1.0,6-63,417,2,8.2,3.8,52.24175824175824,,,21.0,31.0,0.6774193548387096,0.0,2.0,0.0,6.0,15.0,0.4,6.0,63.0,0.09523809523809523,1,27.0,45,27,52.24175824175824,2025.0,regular,1.0,2025-08-31T02:00:00.000Z,Utah Tech,UAC,fcs,24.0,UC Davis,Big Sky,fcs,31.0,ESPN Bet,18.5,UC Davis -18.5,,56.5,,,,,2025.0,regular,1.0,2025-08-31T02:00:00.000Z,Utah Tech,UAC,fcs,24.0,UC Davis,Big Sky,fcs,31.0,ESPN Bet,18.5,UC Davis -18.5,,56.5,,,,
207,207,401767156,3101,Utah Tech,UAC,,24,28-44,,18,0-2,2,1.0,0.0,0.0,2,0.0,13.0,1.0,6.0,272,,1.0,2,32:15,0.0,1.0,3.0,,30,1,81,,,,7-16,2.0,3-30,353,4,6.2,2.7,52.229885057471265,,,28.0,44.0,0.6363636363636364,0.0,2.0,0.0,7.0,16.0,0.4375,3.0,30.0,0.1,0,32.0,15,32,52.229885057471265,2025.0,regular,1.0,2025-08-31T02:00:00.000Z,Utah Tech,UAC,fcs,24.0,UC Davis,Big Sky,fcs,31.0,ESPN Bet,18.5,UC Davis -18.5,,56.5,,,,,2025.0,regular,1.0,2025-08-31T02:00:00.000Z,Utah Tech,UAC,fcs,24.0,UC Davis,Big Sky,fcs,31.0,ESPN Bet,18.5,UC Davis -18.5,,56.5,,,,
208,208,401767171,2168,Dayton,Pioneer,,14,17-31,,9,0-1,1,2.0,0.0,0.0,0,0.0,77.0,3.0,2.0,261,,1.0,2,19:43,0.0,36.0,3.0,,19,0,31,,,,3-13,1.0,2-18,292,1,8.4,1.6,58.285714285714285,,,17.0,31.0,0.5483870967741935,0.0,1.0,0.0,3.0,13.0,0.23076923076923078,2.0,18.0,0.1111111111111111,0,19.0,43,19,58.285714285714285,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,Eastern Illinois,Big South-OVC,fcs,24.0,Dayton,Pioneer,fcs,14.0,ESPN Bet,-9.5,Eastern Illinois -9.5,,47.5,,,,,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,Eastern Illinois,Big South-OVC,fcs,24.0,Dayton,Pioneer,fcs,14.0,ESPN Bet,-9.5,Eastern Illinois -9.5,,47.5,,,,
209,209,401767171,2197,Eastern Illinois,Big South-OVC,,24,9-18,,25,0-1,2,1.0,,,1,,,,6.0,129,,,0,40:17,0.0,19.0,3.0,,62,3,336,,,,9-17,2.0,5-44,465,3,7.2,5.4,52.84375,,,9.0,18.0,0.5,0.0,1.0,0.0,9.0,17.0,0.5294117647058824,5.0,44.0,0.11363636363636363,1,40.0,17,40,52.84375,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,Eastern Illinois,Big South-OVC,fcs,24.0,Dayton,Pioneer,fcs,14.0,ESPN Bet,-9.5,Eastern Illinois -9.5,,47.5,,,,,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,Eastern Illinois,Big South-OVC,fcs,24.0,Dayton,Pioneer,fcs,14.0,ESPN Bet,-9.5,Eastern Illinois -9.5,,47.5,,,,
210,210,401767179,2261,Hampton,CAA,,14,21-29,,20,1-3,2,0.0,,,1,0.0,19.0,2.0,2.0,201,,,1,33:33,0.0,2.0,4.0,,41,1,175,,,,5-14,4.0,5-33,376,3,6.9,4.3,58.148148148148145,,,21.0,29.0,0.7241379310344828,1.0,3.0,0.3333333333333333,5.0,14.0,0.35714285714285715,5.0,33.0,0.15151515151515152,0,33.0,33,33,58.148148148148145,2025.0,regular,1.0,2025-08-30T19:00:00.000Z,Jackson State,SWAC,fcs,28.0,Hampton,CAA,fcs,14.0,ESPN Bet,-18.5,Jackson State -18.5,,58.5,,,,,2025.0,regular,1.0,2025-08-30T19:00:00.000Z,Jackson State,SWAC,fcs,28.0,Hampton,CAA,fcs,14.0,ESPN Bet,-18.5,Jackson State -18.5,,58.5,,,,
211,211,401767179,2296,Jackson State,SWAC,,28,15-30,,19,0-0,0,2.0,0.0,5.0,0,0.0,46.0,2.0,4.0,143,,1.0,0,26:27,0.0,31.0,3.0,,32,4,283,,,,6-14,1.0,10-89,426,0,4.8,8.8,55.97530864197531,,,15.0,30.0,0.5,0.0,0.0,0.0,6.0,14.0,0.42857142857142855,10.0,89.0,0.11235955056179775,1,26.0,27,26,55.97530864197531,2025.0,regular,1.0,2025-08-30T19:00:00.000Z,Jackson State,SWAC,fcs,28.0,Hampton,CAA,fcs,14.0,ESPN Bet,-18.5,Jackson State -18.5,,58.5,,,,,2025.0,regular,1.0,2025-08-30T19:00:00.000Z,Jackson State,SWAC,fcs,28.0,Hampton,CAA,fcs,14.0,ESPN Bet,-18.5,Jackson State -18.5,,58.5,,,,
212,212,401767201,2241,Gardner-Webb,Big South-OVC,,52,13-33,,25,2-4,1,2.0,0.0,0.0,1,0.0,99.0,4.0,10.0,292,,1.0,2,35:38,0.0,23.0,3.0,,57,5,335,,,,4-16,1.0,8-64,627,2,8.8,5.9,47.29090909090909,,,13.0,33.0,0.3939393939393939,2.0,4.0,0.5,4.0,16.0,0.25,8.0,64.0,0.125,1,35.0,38,35,47.29090909090909,2025.0,regular,1.0,2025-08-30T22:00:00.000Z,Western Carolina,Southern,fcs,45.0,Gardner-Webb,Big South-OVC,fcs,52.0,ESPN Bet,-6.5,Western Carolina -6.5,,57.5,,,,,2025.0,regular,1.0,2025-08-30T22:00:00.000Z,Western Carolina,Southern,fcs,45.0,Gardner-Webb,Big South-OVC,fcs,52.0,ESPN Bet,-6.5,Western Carolina -6.5,,57.5,,,,
213,213,401767201,2717,Western Carolina,Southern,,45,18-36,,21,1-1,2,1.0,0.0,61.0,1,0.0,96.0,5.0,9.0,233,,1.0,3,24:22,0.0,21.0,2.0,,42,3,221,,,,7-18,3.0,8-54,454,3,6.5,5.3,56.45360824742268,,,18.0,36.0,0.5,1.0,1.0,1.0,7.0,18.0,0.3888888888888889,8.0,54.0,0.14814814814814814,0,24.0,22,24,56.45360824742268,2025.0,regular,1.0,2025-08-30T22:00:00.000Z,Western Carolina,Southern,fcs,45.0,Gardner-Webb,Big South-OVC,fcs,52.0,ESPN Bet,-6.5,Western Carolina -6.5,,57.5,,,,,2025.0,regular,1.0,2025-08-30T22:00:00.000Z,Western Carolina,Southern,fcs,45.0,Gardner-Webb,Big South-OVC,fcs,52.0,ESPN Bet,-6.5,Western Carolina -6.5,,57.5,,,,
214,214,401767209,2815,Lindenwood,Big South-OVC,,13,18-30,,22,0-1,1,0.0,,,0,0.0,44.0,3.0,1.0,318,,,1,30:43,0.0,7.0,3.0,,35,1,132,,,,4-12,1.0,4-41,450,1,10.6,3.8,44.56410256410256,,,18.0,30.0,0.6,0.0,1.0,0.0,4.0,12.0,0.3333333333333333,4.0,41.0,0.0975609756097561,0,30.0,43,30,44.56410256410256,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,St. Thomas (MN),Pioneer,fcs,35.0,Lindenwood,Big South-OVC,fcs,13.0,ESPN Bet,6.5,Lindenwood -6.5,,51.5,,,,,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,St. Thomas (MN),Pioneer,fcs,35.0,Lindenwood,Big South-OVC,fcs,13.0,ESPN Bet,6.5,Lindenwood -6.5,,51.5,,,,
215,215,401767209,2900,St. Thomas (MN),Pioneer,,35,11-19,,23,1-1,0,1.0,,,0,0.0,17.0,2.0,5.0,172,,,2,29:17,,,,,44,3,275,,,,7-11,0.0,7-42,447,0,9.1,6.3,51.90909090909091,,,11.0,19.0,0.5789473684210527,1.0,1.0,1.0,7.0,11.0,0.6363636363636364,7.0,42.0,0.16666666666666666,1,29.0,17,29,51.90909090909091,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,St. Thomas (MN),Pioneer,fcs,35.0,Lindenwood,Big South-OVC,fcs,13.0,ESPN Bet,6.5,Lindenwood -6.5,,51.5,,,,,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,St. Thomas (MN),Pioneer,fcs,35.0,Lindenwood,Big South-OVC,fcs,13.0,ESPN Bet,6.5,Lindenwood -6.5,,51.5,,,,
216,216,401767223,2448,North Carolina A&T,CAA,,21,16-22,,15,0-0,3,0.0,0.0,0.0,0,0.0,59.0,3.0,3.0,210,,1.0,1,32:55,0.0,30.0,5.0,,41,2,133,,,,5-15,4.0,8-55,343,3,9.5,3.2,61.71084337349398,,,16.0,22.0,0.7272727272727273,0.0,0.0,0.0,5.0,15.0,0.3333333333333333,8.0,55.0,0.14545454545454545,0,32.0,55,32,61.71084337349398,2025.0,regular,1.0,2025-08-30T20:30:00.000Z,Tennessee State,Big South-OVC,fcs,24.0,North Carolina A&T,CAA,fcs,21.0,ESPN Bet,-6.5,Tennessee State -6.5,,50.5,,,,,2025.0,regular,1.0,2025-08-30T20:30:00.000Z,Tennessee State,Big South-OVC,fcs,24.0,North Carolina A&T,CAA,fcs,21.0,ESPN Bet,-6.5,Tennessee State -6.5,,50.5,,,,
217,217,401767223,2634,Tennessee State,Big South-OVC,,24,11-21,,11,0-0,0,3.0,,,1,0.0,43.0,3.0,6.0,123,,,1,27:05,0.0,22.0,2.0,,28,2,159,,,,2-11,1.0,8-68,282,1,5.9,5.7,57.18840579710145,,,11.0,21.0,0.5238095238095238,0.0,0.0,0.0,2.0,11.0,0.18181818181818182,8.0,68.0,0.11764705882352941,1,27.0,5,27,57.18840579710145,2025.0,regular,1.0,2025-08-30T20:30:00.000Z,Tennessee State,Big South-OVC,fcs,24.0,North Carolina A&T,CAA,fcs,21.0,ESPN Bet,-6.5,Tennessee State -6.5,,50.5,,,,,2025.0,regular,1.0,2025-08-30T20:30:00.000Z,Tennessee State,Big South-OVC,fcs,24.0,North Carolina A&T,CAA,fcs,21.0,ESPN Bet,-6.5,Tennessee State -6.5,,50.5,,,,
218,218,401767230,2635,Tennessee Tech,Big South-OVC,,65,19-28,,24,1-3,0,0.0,0.0,1.0,0,0.0,36.0,1.0,11.0,284,,1.0,3,30:14,1.0,118.0,3.0,,30,5,287,,,,5-8,1.0,7-90,571,0,10.1,9.6,45.52564102564103,,,19.0,28.0,0.6785714285714286,1.0,3.0,0.3333333333333333,5.0,8.0,0.625,7.0,90.0,0.07777777777777778,1,30.0,14,30,45.52564102564103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,219,401767256,2142,Colgate,Patriot,,39,21-37,,27,2-3,1,0.0,0.0,9.0,0,0.0,93.0,5.0,7.0,365,,4.0,3,32:57,,,,,40,2,176,,,,7-14,1.0,4-40,541,1,9.9,4.4,46.375,,,21.0,37.0,0.5675675675675675,2.0,3.0,0.6666666666666666,7.0,14.0,0.5,4.0,40.0,0.1,0,32.0,57,32,46.375,2025.0,regular,1.0,2025-08-29T23:00:00.000Z,Colgate,Patriot,fcs,39.0,Monmouth,CAA,fcs,42.0,ESPN Bet,14.5,Monmouth -14.5,,65.5,,,,,2025.0,regular,1.0,2025-08-29T23:00:00.000Z,Colgate,Patriot,fcs,39.0,Monmouth,CAA,fcs,42.0,ESPN Bet,14.5,Monmouth -14.5,,65.5,,,,
220,220,401767256,2405,Monmouth,CAA,,42,34-45,,32,1-2,0,1.0,,,4,0.0,49.0,3.0,4.0,491,,,4,27:03,,,,,28,2,187,,,,9-14,0.0,3-32,678,4,10.9,6.7,50.7906976744186,,,34.0,45.0,0.7555555555555555,1.0,2.0,0.5,9.0,14.0,0.6428571428571429,3.0,32.0,0.09375,1,27.0,3,27,50.7906976744186,2025.0,regular,1.0,2025-08-29T23:00:00.000Z,Colgate,Patriot,fcs,39.0,Monmouth,CAA,fcs,42.0,ESPN Bet,14.5,Monmouth -14.5,,65.5,,,,,2025.0,regular,1.0,2025-08-29T23:00:00.000Z,Colgate,Patriot,fcs,39.0,Monmouth,CAA,fcs,42.0,ESPN Bet,14.5,Monmouth -14.5,,65.5,,,,
221,221,401767265,160,New Hampshire,CAA,,27,10-17,,14,0-0,0,,0.0,0.0,0,0.0,0.0,1.0,7.0,186,,1.0,2,34:52,0.0,63.0,2.0,,39,1,118,,,,5-13,,11-110,304,0,10.9,3.0,53.08433734939759,,,10.0,17.0,0.5882352941176471,0.0,0.0,0.0,5.0,13.0,0.38461538461538464,11.0,110.0,0.1,1,34.0,52,34,53.08433734939759,2025.0,regular,1.0,2025-08-30T22:00:00.000Z,North Carolina Central,MEAC,fcs,10.0,New Hampshire,CAA,fcs,27.0,ESPN Bet,-4.5,North Carolina Central -4.5,,50.5,,,,,2025.0,regular,1.0,2025-08-30T22:00:00.000Z,North Carolina Central,MEAC,fcs,10.0,New Hampshire,CAA,fcs,27.0,ESPN Bet,-4.5,North Carolina Central -4.5,,50.5,,,,
222,222,401767265,2428,North Carolina Central,MEAC,,10,13-33,,16,0-1,0,,,,1,0.0,63.0,3.0,4.0,172,,,1,25:08,0.0,12.0,3.0,,30,0,103,,,,3-13,,5-60,275,1,5.2,3.4,47.264150943396224,,,13.0,33.0,0.3939393939393939,0.0,1.0,0.0,3.0,13.0,0.23076923076923078,5.0,60.0,0.08333333333333333,0,25.0,8,25,47.264150943396224,2025.0,regular,1.0,2025-08-30T22:00:00.000Z,North Carolina Central,MEAC,fcs,10.0,New Hampshire,CAA,fcs,27.0,ESPN Bet,-4.5,North Carolina Central -4.5,,50.5,,,,,2025.0,regular,1.0,2025-08-30T22:00:00.000Z,North Carolina Central,MEAC,fcs,10.0,New Hampshire,CAA,fcs,27.0,ESPN Bet,-4.5,North Carolina Central -4.5,,50.5,,,,
223,223,401767298,2535,Samford,Southern,,3,32-44,,16,0-3,3,0.0,0.0,8.0,0,0.0,74.0,4.0,3.0,247,,2.0,0,27:49,0.0,2.0,2.0,,28,0,24,,,,5-17,5.0,6-43,271,3,5.6,0.9,54.19387755102041,,,32.0,44.0,0.7272727272727273,0.0,3.0,0.0,5.0,17.0,0.29411764705882354,6.0,43.0,0.13953488372093023,0,27.0,49,27,54.19387755102041,2025.0,regular,1.0,2025-08-28T23:30:00.000Z,Samford,Southern,fcs,3.0,West Georgia,UAC,fcs,34.0,ESPN Bet,-6.5,Samford -6.5,,55.5,,,,,2025.0,regular,1.0,2025-08-28T23:30:00.000Z,Samford,Southern,fcs,3.0,West Georgia,UAC,fcs,34.0,ESPN Bet,-6.5,Samford -6.5,,55.5,,,,
224,224,401767298,2698,West Georgia,UAC,,34,19-35,,18,1-2,0,3.0,,,2,0.0,92.0,1.0,10.0,231,,,0,32:11,,,,,34,2,180,,,,6-16,0.0,6-53,411,2,6.6,5.3,54.13,,,19.0,35.0,0.5428571428571428,1.0,2.0,0.5,6.0,16.0,0.375,6.0,53.0,0.11320754716981132,1,32.0,11,32,54.13,2025.0,regular,1.0,2025-08-28T23:30:00.000Z,Samford,Southern,fcs,3.0,West Georgia,UAC,fcs,34.0,ESPN Bet,-6.5,Samford -6.5,,55.5,,,,,2025.0,regular,1.0,2025-08-28T23:30:00.000Z,Samford,Southern,fcs,3.0,West Georgia,UAC,fcs,34.0,ESPN Bet,-6.5,Samford -6.5,,55.5,,,,
225,225,401767327,119,Towson,CAA,,27,14-26,,18,1-1,1,0.0,,,0,0.0,28.0,1.0,9.0,187,,,3,31:05,0.0,18.0,3.0,,38,0,136,,,,9-17,1.0,6-59,323,1,7.2,3.6,49.75903614457831,,,14.0,26.0,0.5384615384615384,1.0,1.0,1.0,9.0,17.0,0.5294117647058824,6.0,59.0,0.1016949152542373,1,31.0,5,31,49.75903614457831,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,Norfolk State,MEAC,fcs,7.0,Towson,CAA,fcs,27.0,ESPN Bet,8.5,Towson -8.5,,49.5,,,,,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,Norfolk State,MEAC,fcs,7.0,Towson,CAA,fcs,27.0,ESPN Bet,8.5,Towson -8.5,,49.5,,,,
226,226,401767327,2450,Norfolk State,MEAC,,7,21-31,,16,1-3,0,1.0,,,0,0.0,65.0,3.0,1.0,240,,,0,27:35,,,,,31,1,39,,,,3-13,0.0,9-78,279,0,7.7,1.3,60.21951219512195,,,21.0,31.0,0.6774193548387096,1.0,3.0,0.3333333333333333,3.0,13.0,0.23076923076923078,9.0,78.0,0.11538461538461539,0,27.0,35,27,60.21951219512195,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,Norfolk State,MEAC,fcs,7.0,Towson,CAA,fcs,27.0,ESPN Bet,8.5,Towson -8.5,,49.5,,,,,2025.0,regular,1.0,2025-08-28T23:00:00.000Z,Norfolk State,MEAC,fcs,7.0,Towson,CAA,fcs,27.0,ESPN Bet,8.5,Towson -8.5,,49.5,,,,
227,227,401767339,231,Furman,Southern,,23,21-30,,17,0-0,1,0.0,1.0,43.0,0,0.0,144.0,4.0,11.0,179,,1.0,1,30:45,0.0,24.0,4.0,,34,0,58,,,,6-14,3.0,6-50,237,1,6.0,1.7,50.989583333333336,,,21.0,30.0,0.7,0.0,0.0,0.0,6.0,14.0,0.42857142857142855,6.0,50.0,0.12,1,30.0,45,30,50.989583333333336,2025.0,regular,1.0,2025-08-30T18:00:00.000Z,Furman,Southern,fcs,23.0,William & Mary,CAA,fcs,21.0,ESPN Bet,-2.5,Furman -2.5,,49.5,,,,,2025.0,regular,1.0,2025-08-30T18:00:00.000Z,Furman,Southern,fcs,23.0,William & Mary,CAA,fcs,21.0,ESPN Bet,-2.5,Furman -2.5,,49.5,,,,
