player_id,player_name,team,conference,opponent,comp,att,yds,avg,td,int,qbr,week,completion_pct
5309567,Rob Brazziel,Lincoln (CA),Independent DII,Arkansas-Pine Bluff,11,19,130,6.8,0,1,,3,0.5789473684210527
5309565,Jay Carney Iii,Lincoln (CA),Independent DII,Arkansas-Pine Bluff,2,6,15,2.5,0,0,,3,0.3333333333333333
4610131,Parker Navarro,Ohio,Mid-American,Ohio State,6,13,94,7.2,1,0,54.8,3,0.46153846153846156
5228762,Nick Poulos,Ohio,Mid-American,Ohio State,4,8,19,2.4,0,0,61.8,3,0.5
5079712,Julian Sayin,Ohio State,Big Ten,Ohio,25,32,347,10.8,3,2,77.5,3,0.78125
4678010,Kyron Drones,Virginia Tech,ACC,Old Dominion,26,39,266,6.8,3,1,32.6,3,0.6666666666666666
5125715,Colton Joseph,Old Dominion,Sun Belt,Virginia Tech,16,22,276,12.5,2,0,96.1,3,0.7272727272727273
4880758,Chris Irvin,Western Illinois,Big South-OVC,Valparaiso,13,20,247,12.4,3,1,,3,0.65
5157537,Caron Tyler,Valparaiso,Pioneer,Western Illinois,10,16,137,8.6,1,0,,3,0.625
5089335,Rowan Keefe,Valparaiso,Pioneer,Western Illinois,8,11,22,2.0,0,0,,3,0.7272727272727273
5098448,Isaiah Freeman,Hampton,CAA,North Carolina A&T,12,24,153,6.4,2,0,,3,0.5
5086951,Noah Sanders,North Carolina A&T,CAA,Hampton,6,17,75,4.4,1,0,,3,0.35294117647058826
5301057,Nelson Layne,North Carolina A&T,CAA,Hampton,8,10,69,6.9,0,0,,3,0.8
5150611,Jake Retzlaff,Tulane,American Athletic,Duke,15,23,245,10.7,0,0,94.7,3,0.6521739130434783
5121169,Darian Mensah,Duke,ACC,Tulane,30,51,313,6.1,3,1,71.0,3,0.5882352941176471
4684502,Justin Lamson,Montana State,Big Sky,San Diego,23,26,293,11.3,3,1,,3,0.8846153846153846
5172597,Patrick Duchien,Montana State,Big Sky,San Diego,4,5,28,5.6,0,0,,3,0.8
5165884,Dom Nankil,San Diego,Pioneer,Montana State,13,24,124,5.2,1,0,,3,0.5416666666666666
5300801,Eric Gibson Jr.,Northern Colorado,Big Sky,South Dakota,28,39,336,8.6,1,0,,3,0.717948717948718
4429179,Aidan Bouman,South Dakota,MVFC,Northern Colorado,7,19,99,5.2,1,1,,3,0.3684210526315789
5297282,Andrew Martinez,Sul Ross State,Lone Star,Stephen F. Austin,1,7,1,0.1,0,1,,3,0.14285714285714285
4683311,Sam Vidlak,Stephen F. Austin,Southland,Sul Ross State,11,14,211,15.1,2,0,,3,0.7857142857142857
4777154,Tyler Riddell,Duquesne,NEC,Lehigh,17,28,211,7.5,2,1,,3,0.6071428571428571
5225902,Hayden Johnson,Lehigh,Patriot,Duquesne,17,25,224,9.0,3,0,,3,0.68
4876140,Kekoa Visperas,Tennessee Tech,Big South-OVC,Davidson,23,32,246,7.7,3,0,,3,0.71875
5085644,Coulter Cleland,Davidson,Pioneer,Tennessee Tech,16,26,132,5.1,2,1,,3,0.6153846153846154
4872721,Cardell Williams,Sacramento State,Big Sky,Mercyhurst,8,17,176,10.4,2,0,,3,0.47058823529411764
5227565,Adam Urena,Mercyhurst,NEC,Sacramento State,27,44,280,6.4,2,2,,3,0.6136363636363636
5226265,Brennan Myer,Bryant,CAA,Bentley,24,33,255,7.7,2,1,,3,0.7272727272727273
5297384,Luke Warnock,Bentley,Northeast 10,Bryant,18,30,94,3.1,0,1,,3,0.6
4915622,Jake Strong,McNeese,Southland,Weber State,20,39,278,7.1,2,2,,3,0.5128205128205128
5105334,Jackson Gilkey,Weber State,Big Sky,McNeese,11,20,218,10.9,1,2,,3,0.55
5232131,KJ Cooper,Texas Southern,SWAC,Lamar,13,23,53,2.3,0,1,,3,0.5652173913043478
5154911,Aiden McCown,Lamar,Southland,Texas Southern,12,22,81,3.7,0,1,,3,0.5454545454545454
5148803,Brad Jackson,Texas State,Sun Belt,Arizona State,25,36,184,5.1,1,0,57.0,3,0.6944444444444444
5078810,Sam Leavitt,Arizona State,Big 12,Texas State,15,25,188,7.5,2,0,69.0,3,0.6
5231037,Isaac Lee,Western Carolina,Southern,Elon,19,31,132,4.3,1,2,,3,0.6129032258064516
5159361,Bennett Judy,Western Carolina,Southern,Elon,17,24,114,4.8,1,0,,3,0.7083333333333334
5224789,Landen Clark,Elon,CAA,Western Carolina,11,28,305,10.9,2,2,,3,0.39285714285714285
4602968,Nate Hampton,Gardner-Webb,Big South-OVC,The Citadel,13,22,206,9.4,2,0,,3,0.5909090909090909
5230073,Cobey Thompkins,The Citadel,Southern,Gardner-Webb,6,10,97,9.7,1,0,,3,0.6
5091836,Jaxon Potter,Washington State,Pac-12,North Texas,16,23,139,6.0,0,3,23.1,3,0.6956521739130435
4876066,Zevi Eckhaus,Washington State,Pac-12,North Texas,7,10,72,7.2,0,0,78.8,3,0.7
5219834,Drew Mestemaker,North Texas,American Athletic,Washington State,24,29,211,7.3,4,0,82.8,3,0.8275862068965517
4875866,Reese Poffenbarger,North Texas,American Athletic,Washington State,5,5,36,7.2,0,0,85.1,3,1.0
4870819,Eli Holstein,Pittsburgh,ACC,West Virginia,22,37,303,8.2,1,1,28.5,3,0.5945945945945946
4685459,Nicco Marchiol,West Virginia,Big 12,Pittsburgh,19,25,192,7.7,1,0,57.4,3,0.76
4430841,Carson Beck,Miami,ACC,South Florida,23,28,340,12.1,3,2,91.4,3,0.8214285714285714
4880272,Byrum Brown,South Florida,American Athletic,Miami,20,36,274,7.6,1,1,37.7,3,0.5555555555555556
4697122,Gaston Moore,South Florida,American Athletic,Miami,4,5,18,3.6,0,0,73.0,3,0.8
4916436,E.J. Warner,Fresno State,Mountain West,Southern,20,24,240,10.0,4,0,80.2,3,0.8333333333333334
4920192,Carson Conklin,Fresno State,Mountain West,Southern,5,6,42,7.0,0,0,61.5,3,0.8333333333333334
5308438,Ashton Strother,Southern,SWAC,Fresno State,9,14,127,9.1,0,0,,3,0.6428571428571429
4899468,Kaden Anderson,Wyoming,Mountain West,Utah,12,23,108,4.7,0,1,22.9,3,0.5217391304347826
5105849,Devon Dampier,Utah,Big 12,Wyoming,27,41,230,5.6,2,0,71.3,3,0.6585365853658537
4832918,Ethan Vasko,Liberty,Conference USA,Bowling Green,13,24,194,8.1,1,2,37.0,3,0.5416666666666666
4429088,Drew Pyne,Bowling Green,Mid-American,Liberty,16,31,146,4.7,1,0,45.2,3,0.5161290322580645
4685694,Steven Angeli,Syracuse,ACC,Colgate,23,31,382,12.3,5,0,87.5,3,0.7419354838709677
4870645,Rickie Collins,Syracuse,ACC,Colgate,4,6,65,10.8,1,1,64.1,3,0.6666666666666666
5089309,Jake Stearney,Colgate,Patriot,Syracuse,14,20,148,7.4,2,0,,3,0.7
5085941,Zach Osborne,Colgate,Patriot,Syracuse,13,28,135,4.8,0,2,,3,0.4642857142857143
5225476,Aleks Sitkowski,Colgate,Patriot,Syracuse,3,6,18,3.0,0,0,,3,0.5
5151948,Joey Aguilar,Tennessee,SEC,Georgia,24,36,371,10.3,4,2,85.9,3,0.6666666666666666
4685578,Gunner Stockton,Georgia,SEC,Tennessee,23,31,304,9.8,2,0,93.4,3,0.7419354838709677
5080403,Jaylen Raynor,Arkansas State,Sun Belt,Iowa State,19,33,222,6.7,0,1,51.0,3,0.5757575757575758
4801299,Rocco Becht,Iowa State,Big 12,Arkansas State,14,25,265,10.6,1,1,69.7,3,0.56
4431114,Ben Gulbranson,Stanford,ACC,Boston College,13,22,186,8.5,1,0,55.4,3,0.5909090909090909
4870900,Dylan Lonergan,Boston College,ACC,Stanford,30,44,333,7.6,1,1,51.4,3,0.6818181818181818
5079369,C.J. Carr,Notre Dame,FBS Independents,Purdue,10,12,223,18.6,2,0,90.0,4,0.8333333333333334
4918099,Kenny Minchey,Notre Dame,FBS Independents,Purdue,7,8,58,7.3,0,0,67.8,4,0.875
5104738,Ryan Browne,Purdue,Big Ten,Notre Dame,21,34,250,7.4,1,1,70.3,4,0.6176470588235294
5126474,Danny O'Neil,Wisconsin,Big Ten,Maryland,14,22,120,5.5,0,1,18.3,4,0.6363636363636364
4878912,Hunter Simmons,Wisconsin,Big Ten,Maryland,7,9,70,7.8,1,0,89.6,4,0.7777777777777778
5141695,Malik Washington,Maryland,Big Ten,Wisconsin,18,34,265,7.8,2,0,62.4,4,0.5294117647058824
4430836,Chubba Purdy,Nevada,Mountain West,Western Kentucky,16,30,165,5.5,0,2,31.0,4,0.5333333333333333
4427966,Maverick McIvor,Western Kentucky,Conference USA,Nevada,22,33,216,6.5,0,1,27.3,4,0.6666666666666666
4870906,Arch Manning,Texas,SEC,Sam Houston,18,21,309,14.7,3,0,81.6,4,0.8571428571428571
4877717,Matthew Caldwell,Texas,SEC,Sam Houston,4,6,27,4.5,0,0,89.7,4,0.6666666666666666
5220424,Hunter Watson,Sam Houston,Conference USA,Texas,13,25,86,3.4,0,1,20.6,4,0.52
4916436,E.J. Warner,Fresno State,Mountain West,Hawai'i,22,29,230,7.9,1,0,77.7,4,0.7586206896551724
5101124,Micah Alejado,Hawai'i,Mountain West,Fresno State,28,47,219,4.7,1,3,20.8,4,0.5957446808510638
4872721,Cardell Williams,Sacramento State,Big Sky,Central Arkansas,15,20,252,12.6,1,0,,4,0.75
4902963,Luther Richesson,Central Arkansas,UAC,Sacramento State,17,26,195,7.5,1,0,,4,0.6538461538461539
5152110,Nate Bell,Eastern Washington,Big Sky,Western Illinois,11,29,272,9.4,2,2,,4,0.3793103448275862
4880758,Chris Irvin,Western Illinois,Big South-OVC,Eastern Washington,16,34,167,4.9,2,1,,4,0.47058823529411764
5299364,Cason Carswell,Western Illinois,Big South-OVC,Eastern Washington,5,9,41,4.6,0,0,,4,0.5555555555555556
5082005,Tyriq Starks,Howard,MEAC,Hampton,12,15,165,11.0,0,0,,4,0.8
5098448,Isaiah Freeman,Hampton,CAA,Howard,4,10,22,2.2,0,1,,4,0.4
4695113,Otto Kuhns,Norfolk State,MEAC,Sacred Heart,27,41,340,8.3,1,1,,4,0.6585365853658537
5225700,Jack Snyder,Sacred Heart,FCS Independents,Norfolk State,8,13,92,7.1,0,0,,4,0.6153846153846154
5088960,Reggie Graff,Utah Tech,UAC,Northern Iowa,12,22,110,5.0,1,1,,4,0.5454545454545454
5085754,Matthew Schecklman,Northern Iowa,MVFC,Utah Tech,18,31,160,5.2,0,0,,4,0.5806451612903226
5224050,Davis Harsin,Idaho State,Big Sky,Lincoln (CA),10,13,195,15.0,6,0,,4,0.7692307692307693
5158746,Jordan Cooke,Idaho State,Big Sky,Lincoln (CA),4,5,43,8.6,1,0,,4,0.8
5309567,Rob Brazziel,Lincoln (CA),Independent DII,Idaho State,14,23,158,6.9,0,2,,4,0.6086956521739131
5309565,Jay Carney Iii,Lincoln (CA),Independent DII,Idaho State,6,11,50,4.5,0,0,,4,0.5454545454545454
5225612,Eric Handley,Alabama A&M,SWAC,Lane College,15,28,205,7.3,2,2,,4,0.5357142857142857
4695602,Nick Billoups,Lane College,SIAC,Alabama A&M,5,13,56,4.3,0,1,,4,0.38461538461538464
5105334,Jackson Gilkey,Weber State,Big Sky,Butler,14,25,185,7.4,2,2,,4,0.56
5224468,Gabe Passini,Butler,Pioneer,Weber State,5,9,51,5.7,1,0,,4,0.5555555555555556
5224464,Jarrin Alley,Butler,Pioneer,Weber State,3,16,12,0.8,0,1,,4,0.1875
4587721,Daniel Greek,Tarleton State,UAC,Chattanooga,11,18,214,11.9,2,0,,4,0.6111111111111112
4697625,Victor Gabalis,Tarleton State,UAC,Chattanooga,9,14,190,13.6,1,0,,4,0.6428571428571429
4577962,Camden Orth,Chattanooga,Southern,Tarleton State,7,14,117,8.4,0,1,,4,0.5
5226019,Caden Pinnick,UC Davis,Big Sky,Southern Utah,13,21,162,7.7,2,0,,4,0.6190476190476191
4697131,Bronson Barron,Southern Utah,UAC,UC Davis,23,43,316,7.3,2,1,,4,0.5348837209302325
5081856,Nate Glantz,Lindenwood,Big South-OVC,Stony Brook,20,29,249,8.6,2,0,,4,0.6896551724137931
4884392,Christopher Zellous,Stony Brook,CAA,Lindenwood,27,41,317,7.7,2,0,,4,0.6585365853658537
5083847,Dean DeNobile,Lafayette,Patriot,Columbia,14,17,166,9.8,0,0,,4,0.8235294117647058
5154125,Chase Goodwin,Columbia,Ivy,Lafayette,15,34,195,5.7,1,1,,4,0.4411764705882353
4683311,Sam Vidlak,Stephen F. Austin,Southland,Cal Poly,16,23,178,7.7,2,0,,4,0.6956521739130435
5169036,Gavin Rutherford,Stephen F. Austin,Southland,Cal Poly,3,7,12,1.7,0,0,,4,0.42857142857142855
5223904,Jackson Akins,Cal Poly,Big Sky,Stephen F. Austin,13,29,182,6.3,1,3,,4,0.4482758620689655
5083145,Bo Kelly,Cal Poly,Big Sky,Stephen F. Austin,5,8,64,8.0,1,0,,4,0.625
4696065,Derek Robertson,Monmouth,CAA,Villanova,20,30,397,13.2,4,0,,4,0.6666666666666666
4875733,Pat McQuaide,Villanova,CAA,Monmouth,25,43,333,7.7,2,0,,4,0.5813953488372093
5083490,Ayden Pereira,Merrimack,FCS Independents,Central Connecticut,12,29,124,4.3,0,2,,4,0.41379310344827586
4683471,Brady Olson,Central Connecticut,NEC,Merrimack,14,32,174,5.4,0,1,,4,0.4375
5156292,Czavian Teasett,Grambling,SWAC,East Texas A&M,14,26,179,6.9,1,0,,4,0.5384615384615384
5093929,Eric Rodriguez,East Texas A&M,Southland,Grambling,23,33,229,6.9,2,1,,4,0.696969696969697
5085941,Zach Osborne,Colgate,Patriot,Fordham,13,17,219,12.9,2,0,,4,0.7647058823529411
5089309,Jake Stearney,Colgate,Patriot,Fordham,9,16,112,7.0,1,0,,4,0.5625
4812381,Gunnar Smith,Fordham,Patriot,Colgate,24,42,213,5.1,3,1,,4,0.5714285714285714
4431114,Ben Gulbranson,Stanford,ACC,Virginia,20,29,286,9.9,2,0,54.4,4,0.6896551724137931
4692530,Chandler Morris,Virginia,ACC,Stanford,23,31,380,12.3,4,0,96.2,4,0.7419354838709677
4893657,Gavin Wimsatt,Jacksonville State,Conference USA,Murray State,17,31,188,6.1,1,0,44.7,4,0.5483870967741935
5193343,Jim Ogle,Murray State,MVFC,Jacksonville State,17,27,130,4.8,0,2,,4,0.6296296296296297
5227854,Baxter Wright,Murray State,MVFC,Jacksonville State,4,6,11,1.8,0,0,,4,0.6666666666666666
4795295,Katin Houser,East Carolina,American Athletic,BYU,25,42,285,6.8,0,2,38.9,4,0.5952380952380952
5141367,Bear Bachmeier,BYU,Big 12,East Carolina,18,25,246,9.8,1,0,85.9,4,0.72
4911529,Trinidad Chambliss,Ole Miss,SEC,Tulane,17,27,307,11.4,2,0,90.1,4,0.6296296296296297
5150611,Jake Retzlaff,Tulane,American Athletic,Ole Miss,5,17,56,3.3,0,0,37.2,4,0.29411764705882354
4683058,Brendan Sullivan,Tulane,American Athletic,Ole Miss,5,12,48,4.0,1,1,31.3,4,0.4166666666666667
5079555,D.J. Lagway,Florida,SEC,Miami,12,23,61,2.7,0,0,24.1,4,0.5217391304347826
4430841,Carson Beck,Miami,ACC,Florida,17,30,160,5.3,0,1,51.4,4,0.5666666666666667
4602968,Nate Hampton,Gardner-Webb,Big South-OVC,Ohio,19,28,289,10.3,2,1,,4,0.6785714285714286
4610131,Parker Navarro,Ohio,Mid-American,Gardner-Webb,18,27,290,10.7,1,0,70.7,4,0.6666666666666666
4695784,Carson Camp,SE Louisiana,Southland,LSU,8,13,87,6.7,1,0,,4,0.6153846153846154
4685440,Kyle Lowe,SE Louisiana,Southland,LSU,3,8,29,3.6,0,0,,4,0.375
4567747,Garrett Nussmeier,LSU,SEC,SE Louisiana,25,31,273,8.8,3,0,71.8,4,0.8064516129032258
5079620,Michael Van Buren Jr.,LSU,SEC,SE Louisiana,10,12,122,10.2,1,0,82.9,4,0.8333333333333334
4701307,Henry Hesson,Miami (OH),Mid-American,UNLV,8,17,134,7.9,1,0,67.8,4,0.47058823529411764
4427191,Dequan Finn,Miami (OH),Mid-American,UNLV,7,12,131,10.9,2,1,63.4,4,0.5833333333333334
5044387,Anthony Colandrea,UNLV,Mountain West,Miami (OH),29,43,293,6.8,2,2,52.0,4,0.6744186046511628
4801307,Tayven Jackson,UCF,Big 12,North Carolina,25,32,223,7.0,1,0,87.8,4,0.78125
4920227,Giovanni Lopez,North Carolina,ACC,UCF,11,14,87,6.2,0,2,15.5,4,0.7857142857142857
4685740,Max Johnson,North Carolina,ACC,UCF,11,19,67,3.5,1,0,80.7,4,0.5789473684210527
4431416,Kiael Kelly,Ball State,Mid-American,UConn,17,24,209,8.7,1,1,38.6,4,0.7083333333333334
4429582,Joe Fagnano,UConn,FBS Independents,Ball State,20,30,181,6.0,1,0,54.2,4,0.6666666666666666
4432691,Carlos Del Rio-Wilson,Marshall,Sun Belt,Middle Tennessee,18,22,261,11.9,4,0,83.1,4,0.8181818181818182
4682518,Nick Vattiato,Middle Tennessee,Conference USA,Marshall,19,32,299,9.3,2,1,35.7,4,0.59375
4773919,Thomas Castellanos,Florida State,ACC,Kent State,10,13,205,15.8,0,1,95.8,4,0.7692307692307693
5141661,Kevin Sperry,Florida State,ACC,Kent State,4,5,64,12.8,0,0,79.0,4,0.8
4920158,Brock Glenn,Florida State,ACC,Kent State,2,5,8,1.6,1,0,48.1,4,0.4
5119841,Dru Deshields,Kent State,Mid-American,Florida State,9,18,129,7.2,1,1,41.7,4,0.5
5222633,Nolan Good,Kent State,Mid-American,Florida State,4,9,34,3.8,0,0,27.0,4,0.4444444444444444
5141741,Bryce Underwood,Michigan,Big Ten,Nebraska,12,22,105,4.8,0,0,72.3,4,0.5454545454545454
5079572,Dylan Raiola,Nebraska,Big Ten,Michigan,30,41,308,7.5,3,1,64.6,4,0.7317073170731707
4923267,Zane Flores,Oklahoma State,Big 12,Tulsa,25,40,214,5.4,0,0,25.9,4,0.625
5224011,Baylor Hayes,Tulsa,American Athletic,Oklahoma State,23,36,219,6.1,1,0,66.1,4,0.6388888888888888
4838536,Tyler Hughes,William & Mary,CAA,Charleston Southern,22,33,296,9.0,4,0,,4,0.6666666666666666
5164721,Zolten Osbourne,Charleston Southern,Big South-OVC,William & Mary,10,17,72,4.2,0,0,,4,0.5882352941176471
4683012,Eddie Lee Marburger,UT Rio Grande Valley,Southland,Texas Wesleyan,17,23,223,9.7,1,0,,4,0.7391304347826086
5300880,Aidan Jakobsohn,UT Rio Grande Valley,Southland,Texas Wesleyan,2,8,24,3.0,0,1,,4,0.25
5310002,Cole Michael Francis,Texas Wesleyan,,UT Rio Grande Valley,15,31,217,7.0,0,2,,4,0.4838709677419355
4893258,Carson Rodgers,Texas Wesleyan,,UT Rio Grande Valley,5,9,70,7.8,0,0,,4,0.5555555555555556
4685334,A.J. Duffy,New Haven,NEC,Saginaw Valley State,19,34,266,7.8,4,2,,4,0.5588235294117647
5307005,Mason McKenzie,Saginaw Valley State,GLIAC,New Haven,21,38,202,5.3,2,1,,4,0.5526315789473685
4678010,Kyron Drones,Virginia Tech,ACC,Wofford,27,32,307,9.6,2,0,70.5,4,0.84375
5301990,Jayden Whitaker,Wofford,Southern,Virginia Tech,16,27,142,5.3,0,1,,4,0.5925925925925926
4833597,Brayden Fowler-Nicolosi,Colorado State,Mountain West,UTSA,14,25,176,7.0,0,0,12.6,4,0.56
5054036,Jackson Brousseau,Colorado State,Mountain West,UTSA,10,12,78,6.5,1,0,90.0,4,0.8333333333333334
4775136,Owen McCown,UTSA,American Athletic,Colorado State,14,27,173,6.4,1,2,36.5,4,0.5185185185185185
4915837,Grayson Loftis,Charlotte,American Athletic,Rice,15,31,186,6.0,1,0,15.2,4,0.4838709677419355
4801306,Conner Harrell,Charlotte,American Athletic,Rice,8,13,73,5.6,0,0,71.8,4,0.6153846153846154
4986096,Chase Jenkins,Rice,American Athletic,Charlotte,8,11,87,7.9,1,0,77.5,4,0.7272727272727273
5153782,Amari Odom,Kennesaw State,Conference USA,Arkansas State,25,34,308,9.1,1,0,71.0,4,0.7352941176470589
5080403,Jaylen Raynor,Arkansas State,Sun Belt,Kennesaw State,25,41,226,5.5,2,0,28.2,4,0.6097560975609756
5148803,Brad Jackson,Texas State,Sun Belt,Nicholls,13,20,180,9.0,0,0,86.1,4,0.65
4429191,Deuce Hogan,Nicholls,Southland,Texas State,15,21,97,4.6,0,1,,4,0.7142857142857143
5122054,Aidan Armenta,UL Monroe,Sun Belt,UTEP,8,14,136,9.7,2,0,78.5,4,0.5714285714285714
4870928,Malachi Nelson,UTEP,Conference USA,UL Monroe,22,46,404,8.8,3,2,37.5,4,0.4782608695652174
4685454,Jayden Maiava,USC,Big Ten,Michigan State,20,26,234,9.0,3,0,,4,0.7692307692307693
5075805,Aidan Chiles,Michigan State,Big Ten,USC,12,21,212,10.1,3,0,,4,0.5714285714285714
5074245,Broc Lowry,Western Michigan,Mid-American,Toledo,16,33,201,6.1,0,1,47.4,4,0.48484848484848486
4429801,Tucker Gleason,Toledo,Mid-American,Western Michigan,15,30,89,3.0,0,2,11.7,4,0.5
4428993,Haynes King,Georgia Tech,ACC,Temple,13,18,161,8.9,2,0,65.7,4,0.7222222222222222
4431387,Evan Simon,Temple,American Athletic,Georgia Tech,13,32,127,4.0,1,0,37.9,4,0.40625
4887446,Gevani McCoy,Temple,American Athletic,Georgia Tech,4,5,17,3.4,1,0,44.4,4,0.8
4694149,Walker Eget,San José State,Mountain West,Idaho,13,21,222,10.6,1,0,50.9,4,0.6190476190476191
4832830,Joshua Wood,Idaho,Big Sky,San José State,18,32,232,7.3,2,0,,4,0.5625
5153846,Nick Minicucci,Delaware,Conference USA,Florida International,23,35,218,6.2,3,1,64.6,4,0.6571428571428571
5085337,Keyone Jenkins,Florida International,Conference USA,Delaware,22,34,203,6.0,1,2,15.2,4,0.6470588235294118
4431091,Ben Finley,Akron,Mid-American,Duquesne,13,23,219,9.5,2,1,22.7,4,0.5652173913043478
4570048,Michael Johnson Jr.,Akron,Mid-American,Duquesne,0,5,0,0.0,0,0,3.1,4,0.0
4777154,Tyler Riddell,Duquesne,NEC,Akron,8,21,52,2.5,0,2,,4,0.38095238095238093
4565315,Blake Shapen,Mississippi State,SEC,Northern Illinois,12,20,160,8.0,1,0,72.0,4,0.6
5151506,Josh Holst,Northern Illinois,Mid-American,Mississippi State,14,23,135,5.9,1,1,50.5,4,0.6086956521739131
4685401,Josh Hoover,TCU,Big 12,SMU,22,40,379,9.5,5,1,85.9,4,0.55
5084084,Kevin Jennings,SMU,ACC,TCU,24,38,290,7.6,3,2,76.8,4,0.631578947368421
4880272,Byrum Brown,South Florida,American Athletic,South Carolina State,14,20,236,11.8,4,1,55.0,4,0.7
4697122,Gaston Moore,South Florida,American Athletic,South Carolina State,4,6,16,2.7,0,0,33.2,4,0.6666666666666666
4877811,Billy Atkins,South Carolina State,MEAC,South Florida,18,28,151,5.4,0,0,,4,0.6428571428571429
4607891,Ryan Stubblefield,South Carolina State,MEAC,South Florida,7,14,84,6.0,0,1,,4,0.5
5164313,Jaron-Keawe Sagapolutele,California,ACC,San Diego State,17,38,208,5.5,0,2,17.4,4,0.4473684210526316
4685311,Jayden Denegal,San Diego State,Mountain West,California,15,18,189,10.5,1,0,74.4,4,0.8333333333333334
5238868,Liam Szarka,Air Force,Mountain West,Boise State,13,18,246,13.7,2,1,93.9,4,0.7222222222222222
4870513,Maddux Madsen,Boise State,Mountain West,Air Force,13,23,276,12.0,2,1,74.5,4,0.5652173913043478
4597679,Luke Altmyer,Illinois,Big Ten,Indiana,14,22,146,6.6,1,0,42.9,4,0.6363636363636364
4837248,Fernando Mendoza,Indiana,Big Ten,Illinois,21,23,267,11.6,5,0,93.6,4,0.9130434782608695
5150998,Blake Baker,Louisiana Tech,Conference USA,Southern Miss,15,21,239,11.4,0,0,67.8,4,0.7142857142857143
4600403,Braylon Braxton,Southern Miss,Sun Belt,Louisiana Tech,28,47,392,8.3,2,1,55.5,4,0.5957446808510638
5082125,Dewayne Coleman,Army,American Athletic,North Texas,6,11,101,9.2,2,0,81.9,4,0.5454545454545454
5219834,Drew Mestemaker,North Texas,American Athletic,Army,26,36,249,6.9,1,0,74.3,4,0.7222222222222222
4427313,Ta'Quan Roberson,Buffalo,Mid-American,Troy,9,15,104,6.9,0,0,32.7,4,0.6
5151366,Gunnar Gray,Buffalo,Mid-American,Troy,5,13,49,3.8,0,0,6.5,4,0.38461538461538464
4912119,Tucker Kilcrease,Troy,Sun Belt,Buffalo,14,24,148,6.2,1,0,35.7,4,0.5833333333333334
5150645,Ui Ale,Troy,Sun Belt,Buffalo,5,10,54,5.4,0,0,35.5,4,0.5
4911929,Alonza Barnett,James Madison,Sun Belt,Liberty,17,25,213,8.5,1,1,83.2,4,0.68
4832918,Ethan Vasko,Liberty,Conference USA,James Madison,4,10,37,3.7,0,0,48.6,4,0.4
5144313,Michael Merdinger,Liberty,Conference USA,James Madison,2,6,21,3.5,0,0,24.6,4,0.3333333333333333
5222545,Ethan Houck,Liberty,Conference USA,James Madison,1,5,17,3.4,0,0,86.0,4,0.2
4685345,JC French,Georgia Southern,Sun Belt,Maine,19,31,253,8.2,1,1,35.4,4,0.6129032258064516
4692052,Carter Peevy,Maine,CAA,Georgia Southern,13,22,88,4.0,0,0,,4,0.5909090909090909
5153811,Caden Drezek,Maine,CAA,Georgia Southern,6,12,51,4.3,0,1,,4,0.5
4875127,Lanorris Sellers,South Carolina,SEC,Missouri,18,28,302,10.8,2,0,68.9,4,0.6428571428571429
4685696,Beau Pribula,Missouri,SEC,South Carolina,16,27,171,6.3,1,1,81.8,4,0.5925925925925926
5121169,Darian Mensah,Duke,ACC,NC State,19,28,269,9.6,3,0,88.2,4,0.6785714285714286
5079301,CJ Bailey,NC State,ACC,Duke,29,39,364,9.3,2,3,66.3,4,0.7435897435897436
4869553,Bishop Davenport,South Alabama,Sun Belt,Coastal Carolina,22,36,197,5.5,0,2,11.2,4,0.6111111111111112
4870793,Tad Hudson,Coastal Carolina,Sun Belt,South Alabama,13,25,112,4.5,2,0,45.1,4,0.52
4695600,Bryson Barnes,Utah State,Mountain West,McNeese,19,27,293,10.9,3,1,90.7,4,0.7037037037037037
4915622,Jake Strong,McNeese,Southland,Utah State,7,23,89,3.9,1,0,,4,0.30434782608695654
5226365,Alex Flores,McNeese,Southland,Utah State,4,5,41,8.2,0,0,,4,0.8
4429088,Drew Pyne,Bowling Green,Mid-American,Louisville,11,21,131,6.2,1,2,35.6,4,0.5238095238095238
4431580,Miller Moss,Louisville,ACC,Bowling Green,23,32,316,9.9,0,0,71.9,4,0.71875
5105849,Devon Dampier,Utah,Big 12,Texas Tech,25,38,162,4.3,0,2,50.9,4,0.6578947368421053
5126468,Will Hammond,Texas Tech,Big 12,Utah,13,16,169,10.6,2,0,96.3,4,0.8125
4431465,Behren Morton,Texas Tech,Big 12,Utah,12,19,142,7.5,0,2,29.6,4,0.631578947368421
5151948,Joey Aguilar,Tennessee,SEC,UAB,15,22,218,9.9,3,1,59.4,4,0.6818181818181818
5079531,Jake Merklinger,Tennessee,SEC,UAB,3,8,57,7.1,0,0,3.4,4,0.375
4565187,Jalen Kitna,UAB,American Athletic,Tennessee,38,51,364,7.1,2,1,47.0,4,0.7450980392156863
4683291,Joey Labas,Central Michigan,Mid-American,Wagner,12,14,241,17.2,3,0,99.5,4,0.8571428571428571
5227302,Jack Stevens,Wagner,NEC,Central Michigan,3,5,20,4.0,0,1,,4,0.6
5225837,Jordan Barton,Wagner,NEC,Central Michigan,7,12,18,1.5,0,0,,4,0.5833333333333334
